,197RDB0069,197RDB0219,197RDB0263,197RDB0162,197RDB0006,197RDB0192,197RDB0268,197RDB0195,197RDBCJ0047,197RDB0067,197RDB0012,197RDB0221,197RDB0269,197RDB0157,197RDBCJ0052,197RDB0190,197RDB0003,197RDB0291,197RDB0293,197RDB0160,197RDB0212,197RDB0005,197RDB0107,197RDB0004,197RDBCJ0056,197RDB0253,197RDBCJ0057,197RDB0281,197RDB0207,197RDB0010,197RDBCJ0065,197RDBCJ0053,197RDB0289,197RDB0077,197RDB0009,197RDB0011,197RDBCJ0061,197RDB0163,197RDB0208,197RDB0249,197RDBCJ0058,197RDB0247,197RDB0158,197RDB0194,197RDB0318,197RDB0184,197RDB0280,197RDB0170,197RDB0432,197RDB0264,197RDB0211,197RDB0073,197RDB0002,197RDB0333,197RDB0070,197RDB0169,197RDB0419,197RDB0299,197RDB0271,197RDB0183,197RDB0363,197RDB0414,197RDB0081,197RDB0365,197RDB0336,197RDB0254,197RDB0119,197RDB0242
TEX11,5.066873544,5.441797552,4.797419809,5.489551623,4.971411698,4.975068367,4.751941894,5.631372836,5.324545641,5.561334631,5.550681553,5.513322944,4.773351933,4.98044307,5.457840861,5.387901877,4.755722337,5.93543211,4.966539605,5.391026528,5.30927215,5.196862544,6.826523297,5.292233207,5.384698847,5.126727332,5.404235678,5.387399295,5.267148568,5.142356549,4.638632988,5.14849039,5.987526377,5.791518695,5.005083779,4.930435572,5.019140396,5.06995948,5.2381322,4.741435667,5.472620442,5.133498406,5.335860676,4.960959671,4.586920275,5.081239612,4.826451581,5.389894454,4.928430425,4.791960826,5.509522181,5.421965401,4.874760974,4.893334573,5.165883278,5.133500095,4.666897597,5.358043488,5.393699723,5.192660361,4.756439081,4.72225811,5.381620812,5.015815325,5.913911212,5.897730344,6.548259905,5.839264769
TFG,4.239632982,4.611098378,3.815679262,4.702104983,4.268521376,4.472746446,4.334102971,4.424958714,4.385355881,4.334796547,4.012623641,4.323660307,4.558121408,4.923893749,4.277042655,4.14609999,3.846242542,4.374430933,3.989443144,4.130574657,4.492934398,4.115977492,4.980600362,4.297874368,4.48778703,4.235586654,4.114459064,4.657057934,4.336867902,4.035531117,4.187302435,4.165054103,4.561601125,4.267779097,4.109764236,4.162280622,4.523723562,5.045085233,4.679322146,4.572708578,4.31139009,4.572146757,4.165770861,3.824552343,4.563182057,3.96909966,3.813098558,4.247637034,4.523103616,4.518125133,4.58864967,4.66749858,4.064887741,4.320570061,4.110688217,4.22786735,3.863882026,4.648990148,4.225382081,4.477558545,4.963291239,4.133348647,4.875607888,4.142267941,4.208449505,3.906265854,4.395528306,4.975293632
TGFA,8.744889559,7.329776678,8.045787889,8.307095999,9.07140152,8.338505683,7.249150609,8.152314471,8.003692069,8.739976313,8.011086263,8.994100883,7.800012595,8.01487554,9.531147309,9.070162189,9.133631498,8.268176251,7.71861475,7.851326791,7.956773561,9.066940738,7.877477943,8.688700811,7.770666062,8.357805168,7.67513218,8.186251733,9.164771851,8.312932795,8.302244503,8.083281528,8.123594559,8.836512011,8.309576966,7.680985505,7.772362469,9.590966573,7.80567154,9.330558902,9.470288795,9.596452137,7.950612529,8.887291679,8.144798124,7.660899562,8.492844385,8.419833189,8.151605418,8.645566052,9.340676956,8.6131218,8.451353558,8.21275803,6.707066703,8.378234724,8.395984593,8.506565185,8.272622202,9.323148519,8.906753663,8.508928609,9.774001773,9.225415497,9.363388958,8.139586606,9.061510358,8.851399184
TGFB1,5.734684878,5.724867532,5.964658632,6.13370041,5.866342158,6.122570539,5.799946041,5.943204729,5.76285856,6.08298952,5.955793325,6.169073445,6.020206219,6.069775747,5.814256023,5.704197897,5.810048222,5.751555222,5.821306614,6.20450369,5.697667798,5.969759944,6.596240735,5.867321941,5.804441348,6.081546289,5.97543894,6.301406725,5.922176517,5.983833707,5.840739865,5.909514236,6.186165293,6.016996411,6.158987571,5.898155426,5.759247865,5.749005172,6.156164863,6.03196274,5.87943031,5.663923934,5.666894337,5.734915802,6.337361347,5.72450836,6.100546762,6.044379051,6.008718711,5.711527827,5.852747579,6.043779069,5.811536786,6.034512348,5.776887311,6.000816106,6.070572513,5.848426403,5.923809362,5.895559401,5.840766493,5.871851978,6.011777316,5.754104791,5.855788559,6.041520323,6.189404866,5.971570905
TGFBR1,5.079284108,4.643293966,5.051794156,4.309632443,4.716080314,4.668628857,4.727464062,4.759623976,4.968086028,4.54089956,4.262287448,4.372824023,4.804213976,5.003508597,4.496677486,4.584491126,5.248929949,4.896882309,4.702582389,4.312581617,4.222093679,4.457953721,4.293669257,4.597850847,4.439384368,4.715251683,4.400770368,4.650492982,4.99603602,4.716616425,5.251103681,4.618075669,4.856954132,4.649626493,4.320771145,4.95407268,4.62773485,4.719926461,4.635189504,4.626126502,4.749352258,4.946328712,4.685040176,5.326509163,4.96443089,5.008435179,4.363343155,5.319783896,4.38089109,5.009647618,4.59288538,4.365345804,4.645935423,4.394961435,5.762062657,4.755464423,4.739441541,4.519735925,4.312602066,4.660009193,4.702913245,4.772388255,4.438329508,4.868157253,4.713916564,4.127027531,4.074433755,4.300553506
TGFBR2,5.822437654,5.688845019,5.293712662,5.634890425,5.906511451,5.64507106,6.259414157,5.698395538,6.232861271,5.649409133,5.114567293,5.738383945,5.301627324,5.659877295,6.436299135,5.289178343,6.316300888,5.236114422,5.224899673,5.158048125,5.493988536,6.199021509,5.350250492,5.25944145,5.85114562,5.713836134,4.714417234,5.555827617,5.48475473,5.929530995,5.982241372,6.557282336,5.282333543,5.221816438,6.048706244,5.375215253,6.057416853,5.974653446,5.520639595,5.775278501,5.601666861,5.660228593,5.930186174,5.492051724,5.589428438,5.413862199,5.46382912,5.112392049,5.387656385,5.085524136,5.400492192,5.154562306,5.402072836,5.485800908,5.884455261,5.603199028,5.698906968,5.633165988,6.380764686,6.328499073,5.503765842,5.961086874,5.296277242,6.050323033,5.26659308,5.920299317,5.752205136,6.306483507
THNSL2,7.09010524,6.826091455,6.387376245,6.999160226,7.06102408,6.163127357,6.235766931,7.173069826,5.995075681,7.125514526,7.493746084,6.41213641,6.499583628,6.245890418,7.166759497,6.499008044,6.649224426,6.476200412,7.308879138,6.683451792,7.175068484,7.597742921,7.216589454,6.457633692,7.245443127,7.258547436,7.74076813,7.284340029,6.781092666,6.754958591,6.055333994,6.637488696,5.9880315,5.991809485,7.370676096,7.015995485,7.239692482,6.788313539,7.242814871,7.457101192,6.75876991,7.388614484,5.710397741,7.089817795,6.608693588,7.087056942,6.378539399,6.589538301,7.530225014,6.601643587,6.321743912,7.639617209,6.788529796,6.389987701,6.528142972,6.673191079,7.542973453,6.795766834,7.546214986,6.208684065,7.190050957,6.964923986,6.606023016,7.649874925,7.384418012,6.720148582,6.937289911,6.807695851
THRAP3,6.056341165,6.137322709,6.801460432,6.45496264,5.948130106,6.670957436,6.344479502,6.333089272,6.102280333,6.465976912,6.770567142,6.550983299,5.568554172,6.472994841,6.463627259,6.705286639,6.224689485,6.70702979,6.459462066,7.031994186,6.134105555,6.094780469,6.24572344,7.015062175,6.112077242,6.272134549,6.299003776,5.962579126,6.172774633,6.471245112,6.918768069,6.173039892,6.940401166,6.348285576,6.291967139,7.259311047,6.056734388,6.140375827,6.491241425,6.378166028,6.23868989,6.130610827,6.333486139,6.628483567,6.84947769,6.39039255,6.197756251,6.804366449,5.842647272,6.69997474,6.070095748,6.403690611,6.549282728,6.195097501,6.249604981,6.150861608,6.731310709,6.598315306,6.383442665,6.340774999,6.179286837,6.403393655,6.254347332,6.697374093,6.26531399,6.303050191,6.559769232,6.54203958
TIMP2,7.82453033,7.44029744,7.672234079,7.449996072,7.773492927,7.337105915,7.375473923,7.066317186,7.659599661,7.468927297,8.30046746,8.14952064,7.266014344,7.555193815,8.528248599,7.859300491,8.287619033,7.471177153,7.190024785,7.834536975,7.343292307,8.695325788,6.442841145,8.447772994,7.405202179,8.040540753,7.636930746,6.446208154,8.523105484,7.130932083,8.658151687,7.680542547,7.863019456,7.061074142,7.444643301,7.72865204,7.899428752,8.869007039,7.097178775,8.1589163,7.35902862,8.566682021,8.212477445,8.830277661,8.121806037,6.994222362,8.017163441,8.67551872,6.587751556,8.314355127,8.235105669,7.267408979,8.387716549,6.936734144,8.117150885,7.116893691,7.361692512,7.506359236,7.291995852,7.307737639,8.878639882,7.711460503,7.742248103,7.559756703,7.611441628,7.715593658,7.881145447,7.820632302
TIMP3,10.55809079,9.518861784,9.020645174,9.05520586,8.404070786,9.655705215,9.770307643,8.438710833,8.834997182,9.962388749,9.656565166,9.686093646,9.558697933,10.25821943,11.09991084,9.614063052,11.04495906,9.578767005,10.45689069,10.71421934,10.09387317,9.615861899,8.107887786,10.88876974,9.515997479,10.41439916,9.548112012,7.820704793,11.13977904,8.15483491,10.27876736,9.979211847,8.337545256,8.994952227,8.590358861,9.009983589,10.41962906,9.253690163,8.109412754,11.17059468,8.795437669,11.23166504,10.99567842,11.14454208,9.566242383,9.228137591,10.04500398,10.82155589,9.760454059,9.369021753,10.79345672,9.141185642,10.86827317,9.039161817,11.16538734,9.51301456,9.360754441,10.61500873,8.446717152,9.880254253,11.37975364,10.60820327,9.933508495,9.630075288,8.358652059,10.12032653,9.913827364,10.46995524
TLE1,7.090328968,6.997877655,7.034241545,5.150494393,7.548979223,6.37244743,6.625793384,7.293338794,7.716090306,7.408001138,6.892377322,6.604534027,6.401908431,6.877574792,6.473721767,7.047159172,7.109157542,7.143304661,7.021317001,6.693413808,6.852694195,6.958411068,6.174602821,6.984868657,5.751212813,5.960194416,6.925909472,5.970758501,6.569378455,7.710301229,6.676511105,5.733879348,8.002782767,6.441350975,7.193281165,5.813522783,6.888926225,6.742956595,5.983046376,6.932502965,7.318140448,6.972651923,6.814025863,7.201506105,6.519050815,6.954795179,6.406585474,7.100722045,7.311628877,6.896051993,6.607326925,5.984933014,7.016255701,6.159655204,7.222887057,6.615701469,7.134167879,6.894900888,6.485160748,6.876690742,6.586939381,5.68893151,6.20171761,6.414914011,7.292012472,7.11516063,6.985993572,7.35963718
TMCC1,9.016728328,7.945275944,8.10446484,8.533019063,8.481851241,8.578850357,8.633514513,8.388257354,8.358883322,8.759807813,7.32740205,7.817947241,8.723751071,7.995928883,8.943537929,7.812991608,8.267189239,7.680086401,8.533717342,8.075144457,8.13680421,8.158956037,7.632791903,8.466809422,8.184572731,8.782691444,7.911128276,8.846174595,9.050113258,8.485575966,8.111154172,8.261174541,8.052169844,8.080609938,8.229806382,8.114422531,8.391274598,8.18084326,8.169622128,8.863202133,8.50508758,8.744500943,8.145737931,8.540082788,8.089177284,8.46976022,8.153787278,7.7331488,8.557172335,7.931431275,8.954238552,8.380032005,8.238655991,8.781741427,7.986652284,8.0324324,8.422251224,8.461523636,8.624436202,8.39151583,8.747441684,8.098769667,8.02465851,8.573761756,8.57277032,8.121048723,8.246293809,7.849024434
TMX1,8.331433608,7.943368858,8.491957657,7.975598041,8.811502265,7.870961765,8.607953835,8.441315038,8.50163404,8.114300069,7.893176454,9.171729255,6.517595419,8.163206026,8.326436708,8.989130503,8.71238854,9.18020119,8.446145956,8.346891574,7.51872295,8.642814829,7.887166605,8.39079845,7.877555703,8.049782398,7.217022372,7.60286267,9.009878913,8.855968055,9.185661422,8.088148414,8.71123486,7.735306484,8.553662505,9.210583164,7.506140595,8.164960513,7.163522783,8.007761528,8.30413005,8.054910724,8.489338344,9.283473598,8.971687975,8.480653343,8.085653714,9.096572982,8.480719351,8.251506183,7.06449922,7.350140898,8.676444413,7.184010388,9.357828008,8.234519991,8.609057461,8.037647844,7.905478166,8.136323782,7.655551396,8.497945393,8.500454163,8.105837258,8.619527454,8.294409075,8.436373299,8.843810829
TNFRSF11A,7.358482741,6.718739928,7.687581891,5.753394431,8.385594553,6.574073748,4.761927226,7.207834423,7.565972127,7.045225512,7.779948429,5.887608172,5.7818465,6.652521039,5.610374915,7.128182783,6.130136304,7.411707896,6.312483371,7.488041487,5.841571199,6.562980073,5.905121604,8.142310811,5.877483163,6.166758244,7.067980944,6.658310832,6.727104722,8.110803476,5.965002875,6.63345467,8.736283726,6.342900016,7.562887348,7.057277876,6.174762351,7.830421982,6.980150014,6.561139778,7.314222042,5.703268806,7.379603792,5.576737313,5.599769748,6.838112456,6.772678734,8.08526029,5.798303614,7.990252655,6.830581334,6.241269645,6.275542046,5.477209166,7.157866025,6.044091991,6.748113139,5.94430082,6.41093598,5.450602392,6.289982111,5.088430243,5.725577394,6.002321161,7.672215739,7.393338506,7.46374659,7.007031655
TNPO1,10.13423586,9.504218999,10.59999427,10.60426538,9.927308562,10.03698993,10.33866385,10.40424028,10.2697842,10.29733272,10.36174986,9.806719656,9.692931638,10.04068476,9.673066429,9.965127049,9.813078811,10.00299095,10.67132025,10.09051271,10.23477991,9.848900581,10.59859919,10.22396727,10.00317235,10.48430929,9.94343497,10.41817579,10.03257449,10.10014303,9.740754364,9.990947114,9.948452217,9.731137472,9.63388123,9.94694564,10.03565283,9.998519365,9.866473451,10.12595611,10.14132257,9.590902747,10.20610324,9.907519787,10.67545792,9.837928351,10.08831822,10.06308695,9.065398621,10.18076633,9.993587124,10.2398456,10.13270209,9.509781841,9.792846947,9.967292777,10.83021816,10.18934998,9.988951903,9.720380835,10.03666353,10.34361555,10.39534428,10.71109131,9.384255135,9.594963796,9.797162912,10.33262557
TP53,8.552724749,8.248537231,8.381256475,5.760510212,7.714674538,7.554234225,7.74394574,7.923821343,7.744805335,8.275561685,8.032917688,5.367848837,8.541117042,7.719127406,8.06754226,6.945708889,7.290319676,7.985818205,6.868607426,7.898928123,7.624277319,7.081819041,7.707742513,7.228221696,4.650538849,7.085799672,8.190104093,7.659473801,7.372311585,8.244838863,7.879429844,7.795501893,7.181776225,5.819530258,8.078152424,8.291171264,5.227255912,5.543879443,7.830370005,7.722375981,7.287165735,7.311340182,7.36000375,6.835488269,8.408388182,7.626200605,8.023519607,7.703420039,6.378080564,7.88645592,7.036540965,6.18773106,6.533077234,7.597887656,6.914101157,7.09340049,8.459796055,6.102258342,7.778590426,7.336416886,7.852339942,6.177972563,7.221957856,7.664035529,7.736972655,7.035991568,7.145379934,6.808074781
TPM3,5.04840529,4.812487503,5.048640288,4.761890101,4.663992389,4.793871927,4.810389947,4.845111508,4.854181967,4.535968567,4.667258737,4.853456838,4.915868135,4.783725272,4.739872762,4.600587327,5.011223877,4.578869588,4.722095461,4.804142304,4.483468206,4.738554022,4.44821322,4.993193224,4.659403744,5.020284059,4.858957424,4.740726224,4.805147838,4.660439904,5.16544647,4.857895267,4.962994424,4.702132688,4.91876298,5.035224942,4.639707922,4.804531869,4.841864272,4.740441813,4.797431811,4.682236764,4.849271649,4.954557211,4.717948049,4.897417293,4.996019931,4.678264559,4.478855112,4.711641036,4.536666479,4.708953561,4.879573527,4.918198703,4.666820749,4.588007526,4.60500172,4.66342171,4.59945851,5.039663602,4.594274932,5.084046568,4.75697828,4.771514869,4.78069262,4.73278751,4.854237054,4.647374517
TSC22D1,12.87781374,11.86173278,11.46852805,12.29086791,12.30709698,13.0600933,12.45162213,11.8221014,12.14933817,12.44856756,12.03102182,12.7002971,12.65680248,12.1663119,12.41258427,12.38274779,12.31809486,11.75379563,12.98229024,12.07611589,12.31445647,11.92872391,12.22109469,12.78359977,12.30709698,12.13804125,11.95724789,12.47371471,12.52958408,12.07666929,10.77516509,12.50609791,11.7301523,12.91839123,12.09431436,12.3731635,12.01253368,12.64687702,12.64425721,12.95258342,12.3024188,12.64823877,12.7003511,11.87627613,12.0821043,12.34173236,12.48690466,12.09433064,12.52625955,11.30375136,12.65615736,12.6622858,12.8102797,12.64735335,12.00949474,12.11237331,11.92251981,12.58390036,11.90930673,13.00006944,11.95218503,11.6549548,12.14741649,12.41047341,12.59401276,12.6413214,12.42772324,12.57965083
TXN,12.67283406,12.570702,12.70400007,12.53106399,12.57446361,12.81639533,12.09698265,12.3782222,12.74036616,12.43589093,12.52905847,12.52466386,12.21243103,12.3176242,12.40939952,12.63681917,12.64238914,12.7257227,12.52269652,12.53106399,12.0825408,12.61196697,12.17956168,12.50252653,12.45859816,12.73708816,12.49270809,11.9711453,11.87798823,12.38024865,12.29721569,12.77046067,12.47352403,12.67496145,12.19798878,12.75323541,12.21663529,12.97283228,12.82886745,12.79199206,12.55619478,12.5427282,12.26062089,12.63681917,13.14706603,12.74116503,12.32942899,12.56449422,12.5012803,12.88032749,12.42876081,12.07717322,11.93384847,12.106379,12.31856502,12.55345209,12.87634298,13.03224703,12.74303862,12.96413222,11.8587653,12.39290041,12.82487386,12.65451547,12.44687534,12.5684138,12.6510323,12.08096676
TYMS,10.12642526,9.423760908,11.07936621,10.29903999,10.01746799,9.738329163,8.444033223,10.06009424,10.55377901,9.519865472,10.52332165,11.07218461,9.307201479,9.884937724,9.99958081,10.89211004,10.17583439,11.15290911,9.852472679,11.31332808,9.420526083,8.840785864,10.45278157,10.51646163,9.421758291,10.35643381,11.25037618,10.10420172,9.348290613,10.70725557,11.50546008,9.635134182,10.75208281,9.337940949,10.27969044,11.22683488,9.586234627,10.5549403,9.155359809,9.497893039,9.413666724,9.244752428,10.60733023,10.21044394,11.27413849,10.16884967,10.00395453,10.94561106,10.09715737,11.1579803,9.155359809,8.921562431,10.68864315,9.012422621,10.70793856,9.736998924,10.01408572,9.617043425,9.120178749,9.211122103,9.067696725,10.39006456,9.201027101,10.21895305,9.103064212,9.645846976,9.217401067,9.567560058
UBC,13.92741882,13.989422,13.90078742,13.96081351,13.94618742,13.9118088,13.96313563,13.80779152,13.88913135,14.10634866,13.57989335,13.91333855,14.28808796,14.05750969,14.00808424,14.10816875,13.91862033,13.99894054,13.87594056,13.97759582,14.09009807,14.06521983,13.99481277,14.26969594,14.04304475,13.90702213,13.81664144,13.69198248,14.08479342,13.64453129,13.96997071,14.05825014,14.13564485,13.88888531,13.90898691,13.80348017,14.06521983,14.29503926,14.05049374,14.131125,13.99481277,14.27337935,14.1623941,14.1182302,13.98920689,14.01250505,13.94857062,13.84960603,13.77328223,13.76098743,14.27220693,14.1330075,13.98885893,13.79977232,13.98438532,13.99040088,13.77009466,14.06185086,13.91688949,13.87192262,14.16864224,14.0406251,14.11706815,13.88705074,14.15841809,13.98606919,14.07138051,14.15081133
UGGT1,8.323433095,8.218535091,8.233881511,8.385990076,7.953509175,8.051137575,7.561902983,7.725842997,7.797153043,7.748930587,8.302672252,8.217040553,8.442278625,8.379635595,7.429743259,8.18772116,7.923832249,7.959578802,7.996790997,7.98459802,7.327076558,7.841646927,7.230208699,8.281053365,7.76845873,8.361083868,7.531829128,8.040234055,8.011872413,7.716579909,8.191604899,7.631467324,7.955527446,8.035853814,7.926813407,8.037290199,7.772354394,8.803564404,7.866678932,7.662537681,7.823210901,7.977527288,7.759188746,7.928396092,8.083570725,7.974255118,8.036060854,7.589948778,8.11979276,8.119373431,7.320273088,8.035853814,7.9413732,7.780299884,8.116246432,7.879246021,7.993501975,7.540588446,7.289624821,7.189081907,7.822805974,7.860423589,7.025403005,8.590993311,7.658450226,7.843759327,7.157605767,7.556983379
USF2,8.777866905,8.612938139,8.776994476,8.839194666,9.244380311,9.327282884,8.952357844,9.359114138,8.828863758,9.050850833,9.30897973,8.696276104,9.534372378,8.943361998,8.752565166,8.780784249,8.459853768,8.785955032,8.838297499,8.991127207,9.17370361,8.967830713,9.755176782,8.988098957,8.849112298,9.149739183,9.033044279,8.799779761,8.874611077,9.066134657,8.920965249,8.769789949,9.151919716,9.169723692,8.896203638,8.950256257,8.945240164,8.895875623,9.085071232,8.981202663,8.966937095,9.084911374,8.982754897,9.406580063,8.853352942,8.87907899,8.835094473,8.95829712,8.871294297,8.741387691,9.30169977,8.995986846,9.147475302,8.895776319,8.82420309,8.926781758,9.020988896,9.280646242,8.953792799,8.952007765,9.188761795,9.051353919,9.347188909,8.840533659,8.916842746,8.915224738,9.022237127,8.9939837
USP9X,9.118159363,9.654108059,9.357365945,9.665521422,9.923059375,10.29023215,9.816648938,9.295053976,9.364708558,9.741535569,8.521785232,8.677864744,10.73837845,9.927411108,9.298562541,8.993655283,8.946850926,8.995478538,10.32778263,10.01746593,10.19566388,9.597436404,9.45006417,10.05541764,9.280825638,9.634966417,9.456961594,8.885955972,9.172135194,9.525534873,9.90256572,9.901042421,9.381056995,8.604956103,8.895836673,9.216221362,9.786703491,8.800775581,9.958161203,9.647486419,9.838358206,9.76222717,9.469843403,9.318536788,9.568090342,10.02097157,9.858879897,9.586892978,9.467066418,9.20624109,9.666310804,10.50065694,9.18877212,9.379165704,9.603267293,10.14361794,9.35709641,9.559045218,9.647607571,9.648794579,10.07802735,10.53465688,9.068027542,10.37448731,9.377885486,8.911676421,9.480950567,9.311224574
